"Invoice Number","Originating Order Number",Store,"Customer ID",Date,Name,SKU,QTY,Subtotal,Discount,Tax
200030899,200033415,Retail,,"Mar 1, 2015 4:21:15 AM","Blooming Bath Bathing Kit",BLOOMINGBATH-KIT,1.0000,$59.99,$0.00,$0.00
200030899,200033415,Retail,,"Mar 1, 2015 4:21:15 AM","Blooming Bath Baby Bath - Hot Pink",BLOOMINGBATH-PINK,1.0000,$0.00,$0.00,$0.00
200030899,200033415,Retail,,"Mar 1, 2015 4:21:15 AM","Petals Baby Bath Washcloths - Turquoise - 3 Pack",PETAL-WASHCLOTHS-3PK-TURQUOISE,1.0000,$0.00,$0.00,$0.00
200030899,200033415,Retail,,"Mar 1, 2015 4:21:15 AM","Burt's Bees Getting Started Kit",GETTING-STARTED-KIT,1.0000,$0.00,$0.00,$0.00
200030900,200033416,Retail,,"Mar 1, 2015 5:45:12 AM","Blooming Bath Baby Bath",BLOOMINGBATH-GREEN,1.0000,$39.99,$0.00,$0.00
200030900,200033416,Retail,,"Mar 1, 2015 5:45:12 AM","Blooming Bath Baby Bath - Green",BLOOMINGBATH-GREEN,1.0000,$0.00,$0.00,$0.00
200030900,200033416,Retail,,"Mar 1, 2015 5:45:12 AM","Petals Baby Washcloths - 3 Pack",PETAL-WASHCLOTHS-3PK-PINK,1.0000,$9.99,$0.00,$0.00
200030900,200033416,Retail,,"Mar 1, 2015 5:45:12 AM","Petals Baby Bath Washcloths - Hot Pink - 3 Pack",PETAL-WASHCLOTHS-3PK-PINK,1.0000,$0.00,$0.00,$0.00
200030901,200033418,Retail,,"Mar 1, 2015 6:05:21 AM","Blooming Bath Baby Bath",BLOOMINGBATH-YELLOW,1.0000,$39.99,$0.00,$0.00
200030901,200033418,Retail,,"Mar 1, 2015 6:05:21 AM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,1.0000,$0.00,$0.00,$0.00
200030902,200033419,Retail,,"Mar 1, 2015 6:32:23 AM","Blooming Bath Baby Bath",BLOOMINGBATH-TURQUOISE,1.0000,$39.99,$0.00,$0.00
200030902,200033419,Retail,,"Mar 1, 2015 6:32:23 AM","Blooming Bath Baby Bath - Turquoise",BLOOMINGBATH-TURQUOISE,1.0000,$0.00,$0.00,$0.00
200030903,200033420,Retail,,"Mar 1, 2015 7:33:13 AM","Blooming Bath Bathing Kit",BLOOMINGBATH-KIT,1.0000,$59.99,$0.00,$0.00
200030903,200033420,Retail,,"Mar 1, 2015 7:33:13 AM","Blooming Bath Baby Bath - Hot Pink",BLOOMINGBATH-PINK,1.0000,$0.00,$0.00,$0.00
200030903,200033420,Retail,,"Mar 1, 2015 7:33:13 AM","Petals Baby Bath Washcloths - Hot Pink - 3 Pack",PETAL-WASHCLOTHS-3PK-PINK,1.0000,$0.00,$0.00,$0.00
200030903,200033420,Retail,,"Mar 1, 2015 7:33:13 AM","Burt's Bees Getting Started Kit",GETTING-STARTED-KIT,1.0000,$0.00,$0.00,$0.00
200030904,200033421,Retail,,"Mar 1, 2015 7:36:17 AM","Blooming Bath Baby Bath",BLOOMINGBATH-YELLOW,1.0000,$39.99,$4.00,$0.00
200030904,200033421,Retail,,"Mar 1, 2015 7:36:17 AM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,1.0000,$0.00,$0.00,$0.00
200030904,200033421,Retail,,"Mar 1, 2015 7:36:17 AM","Petals Baby Washcloths - 3 Pack",PETAL-WASHCLOTHS-3PK-YELLOW,1.0000,$9.99,$1.00,$0.00
200030904,200033421,Retail,,"Mar 1, 2015 7:36:17 AM","Petals Baby Bath Washcloths - Canary Yellow - 3 Pack",PETAL-WASHCLOTHS-3PK-YELLOW,1.0000,$0.00,$0.00,$0.00
200030905,200033422,Retail,,"Mar 1, 2015 8:39:17 AM","Blooming Bath Baby Bath",BLOOMINGBATH-YELLOW,1.0000,$39.99,$0.00,$0.00
200030905,200033422,Retail,,"Mar 1, 2015 8:39:17 AM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,1.0000,$0.00,$0.00,$0.00
200030905,200033422,Retail,,"Mar 1, 2015 8:39:17 AM","Send as Gift",GIFT,1.0000,$0.00,$0.00,$0.00
200030906,200033423,Retail,,"Mar 1, 2015 8:44:09 AM","Blooming Bath Baby Bath",BLOOMINGBATH-TURQUOISE,1.0000,$39.99,$0.00,$0.00
200030906,200033423,Retail,,"Mar 1, 2015 8:44:09 AM","Blooming Bath Baby Bath - Turquoise",BLOOMINGBATH-TURQUOISE,1.0000,$0.00,$0.00,$0.00
200030907,200033424,Retail,,"Mar 1, 2015 9:06:23 AM","Blooming Bath Baby Bath",BLOOMINGBATH-TURQUOISE,1.0000,$39.99,$0.00,$0.00
200030907,200033424,Retail,,"Mar 1, 2015 9:06:23 AM","Blooming Bath Baby Bath - Turquoise",BLOOMINGBATH-TURQUOISE,1.0000,$0.00,$0.00,$0.00
200030907,200033424,Retail,,"Mar 1, 2015 9:06:23 AM","Mini Bloom Scrubbie - Canary Yellow",MINI-BLOOM-CANARY-YELLOW,1.0000,$9.99,$0.00,$0.00
200030907,200033424,Retail,,"Mar 1, 2015 9:06:23 AM","Petals Baby Bath Washcloths - Canary Yellow - 3 Pack",PETAL-WASHCLOTHS-3PK-YELLOW,1.0000,$9.99,$0.00,$0.00
200030907,200033424,Retail,,"Mar 1, 2015 9:06:23 AM","Burt's Bees Baby Bee Shampoo and Wash Fragrance Free 12 oz ",BABY-BEE-SHAMPOO-WASH-FRAGRANCE-FREE-8OZ,1.0000,$9.00,$0.00,$0.00
200030908,200033425,Retail,,"Mar 1, 2015 10:11:56 AM","Blooming Bath Baby Bath",BLOOMINGBATH-TURQUOISE,1.0000,$39.99,$4.00,$0.00
200030908,200033425,Retail,,"Mar 1, 2015 10:11:56 AM","Blooming Bath Baby Bath - Turquoise",BLOOMINGBATH-TURQUOISE,1.0000,$0.00,$0.00,$0.00
200030909,200033426,Retail,,"Mar 1, 2015 10:45:04 AM","Blooming Bath Baby Bath",BLOOMINGBATH-TURQUOISE,1.0000,$39.99,$0.00,$0.00
200030909,200033426,Retail,,"Mar 1, 2015 10:45:04 AM","Blooming Bath Baby Bath - Turquoise",BLOOMINGBATH-TURQUOISE,1.0000,$0.00,$0.00,$0.00
200030909,200033426,Retail,,"Mar 1, 2015 10:45:04 AM","Mini Bloom Scrubbie",MINI-BLOOM-TURQUOISE,1.0000,$9.99,$0.00,$0.00
200030909,200033426,Retail,,"Mar 1, 2015 10:45:04 AM","Mini Bloom Scrubbie - Turquoise",MINI-BLOOM-TURQUOISE,1.0000,$0.00,$0.00,$0.00
200030910,200033427,Retail,,"Mar 1, 2015 11:49:47 AM","Blooming Bath Baby Bath",BLOOMINGBATH-PINK,1.0000,$39.99,$0.00,$0.00
200030910,200033427,Retail,,"Mar 1, 2015 11:49:47 AM","Blooming Bath Baby Bath - Hot Pink",BLOOMINGBATH-PINK,1.0000,$0.00,$0.00,$0.00
200030911,200033428,Retail,,"Mar 1, 2015 12:30:23 PM","Blooming Bath Baby Bath",BLOOMINGBATH-PINK,1.0000,$39.99,$0.00,$0.00
200030911,200033428,Retail,,"Mar 1, 2015 12:30:23 PM","Blooming Bath Baby Bath - Hot Pink",BLOOMINGBATH-PINK,1.0000,$0.00,$0.00,$0.00
200030912,200033429,Retail,,"Mar 1, 2015 12:45:48 PM","Blooming Bath Baby Bath",BLOOMINGBATH-YELLOW,2.0000,$79.98,$8.00,$0.00
200030912,200033429,Retail,,"Mar 1, 2015 12:45:48 PM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,2.0000,$0.00,$0.00,$0.00
200030913,200033430,Retail,,"Mar 1, 2015 2:04:15 PM","Blooming Bath Baby Bath",BLOOMINGBATH-TURQUOISE,1.0000,$39.99,$0.00,$3.20
200030913,200033430,Retail,,"Mar 1, 2015 2:04:15 PM","Blooming Bath Baby Bath - Turquoise",BLOOMINGBATH-TURQUOISE,1.0000,$0.00,$0.00,$0.00
200030914,200033431,Retail,,"Mar 1, 2015 2:24:38 PM","Blooming Bath Baby Bath",BLOOMINGBATH-YELLOW,1.0000,$39.99,$0.00,$0.00
200030914,200033431,Retail,,"Mar 1, 2015 2:24:38 PM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,1.0000,$0.00,$0.00,$0.00
200030915,200033432,Retail,,"Mar 1, 2015 3:42:46 PM","Blooming Bath Baby Bath",BLOOMINGBATH-PINK,1.0000,$39.99,$0.00,$0.00
200030915,200033432,Retail,,"Mar 1, 2015 3:42:46 PM","Blooming Bath Baby Bath - Hot Pink",BLOOMINGBATH-PINK,1.0000,$0.00,$0.00,$0.00
200030916,200033433,Retail,,"Mar 1, 2015 4:39:25 PM","Blooming Bath Baby Bath",BLOOMINGBATH-TURQUOISE,1.0000,$39.99,$0.00,$0.00
200030916,200033433,Retail,,"Mar 1, 2015 4:39:25 PM","Blooming Bath Baby Bath - Turquoise",BLOOMINGBATH-TURQUOISE,1.0000,$0.00,$0.00,$0.00
200030917,200033434,Retail,,"Mar 1, 2015 4:51:33 PM","Blooming Bath Baby Bath",BLOOMINGBATH-YELLOW,1.0000,$39.99,$0.00,$0.00
200030917,200033434,Retail,,"Mar 1, 2015 4:51:33 PM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,1.0000,$0.00,$0.00,$0.00
200030918,200033436,Retail,,"Mar 1, 2015 5:25:51 PM","Blooming Bath Baby Bath",BLOOMINGBATH-YELLOW,1.0000,$39.99,$0.00,$0.00
200030918,200033436,Retail,,"Mar 1, 2015 5:25:51 PM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,1.0000,$0.00,$0.00,$0.00
200030918,200033436,Retail,,"Mar 1, 2015 5:25:51 PM","Petals Baby Washcloths - 3 Pack",PETAL-WASHCLOTHS-3PK-YELLOW,1.0000,$9.99,$0.00,$0.00
200030918,200033436,Retail,,"Mar 1, 2015 5:25:51 PM","Petals Baby Bath Washcloths - Canary Yellow - 3 Pack",PETAL-WASHCLOTHS-3PK-YELLOW,1.0000,$0.00,$0.00,$0.00
200030918,200033436,Retail,,"Mar 1, 2015 5:25:51 PM","Send as Gift",GIFT,1.0000,$0.00,$0.00,$0.00
200030919,200033437,Retail,,"Mar 1, 2015 5:30:00 PM","Blooming Bath Baby Bath",BLOOMINGBATH-TURQUOISE,1.0000,$39.99,$0.00,$0.00
200030919,200033437,Retail,,"Mar 1, 2015 5:30:00 PM","Blooming Bath Baby Bath - Turquoise",BLOOMINGBATH-TURQUOISE,1.0000,$0.00,$0.00,$0.00
200030919,200033437,Retail,,"Mar 1, 2015 5:30:00 PM","Petals Baby Washcloths - 3 Pack",PETAL-WASHCLOTHS-3PK-TURQUOISE,1.0000,$9.99,$0.00,$0.00
200030919,200033437,Retail,,"Mar 1, 2015 5:30:00 PM","Petals Baby Bath Washcloths - Turquoise - 3 Pack",PETAL-WASHCLOTHS-3PK-TURQUOISE,1.0000,$0.00,$0.00,$0.00
200030920,200033438,Retail,,"Mar 1, 2015 5:31:25 PM","Blooming Bath Baby Bath",BLOOMINGBATH-YELLOW,1.0000,$39.99,$0.00,$0.00
200030920,200033438,Retail,,"Mar 1, 2015 5:31:25 PM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,1.0000,$0.00,$0.00,$0.00
200030920,200033438,Retail,,"Mar 1, 2015 5:31:25 PM","Send as Gift",GIFT,1.0000,$0.00,$0.00,$0.00
200030921,200033439,Retail,,"Mar 1, 2015 5:38:29 PM","Blooming Bath Baby Bath",BLOOMINGBATH-GREEN,1.0000,$39.99,$0.00,$0.00
200030921,200033439,Retail,,"Mar 1, 2015 5:38:29 PM","Blooming Bath Baby Bath - Green",BLOOMINGBATH-GREEN,1.0000,$0.00,$0.00,$0.00
200030922,200033440,Retail,,"Mar 1, 2015 6:44:58 PM","Blooming Bath Baby Bath",BLOOMINGBATH-YELLOW,1.0000,$39.99,$0.00,$0.00
200030922,200033440,Retail,,"Mar 1, 2015 6:44:58 PM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,1.0000,$0.00,$0.00,$0.00
200030923,200033441,Retail,,"Mar 1, 2015 6:58:32 PM","Blooming Bath Baby Bath",BLOOMINGBATH-TURQUOISE,1.0000,$39.99,$0.00,$0.00
200030923,200033441,Retail,,"Mar 1, 2015 6:58:32 PM","Blooming Bath Baby Bath - Turquoise",BLOOMINGBATH-TURQUOISE,1.0000,$0.00,$0.00,$0.00
200030924,200033442,Retail,,"Mar 1, 2015 7:37:42 PM","Blooming Bath Baby Bath",BLOOMINGBATH-PINK,1.0000,$39.99,$4.00,$0.00
200030924,200033442,Retail,,"Mar 1, 2015 7:37:42 PM","Blooming Bath Baby Bath - Hot Pink",BLOOMINGBATH-PINK,1.0000,$0.00,$0.00,$0.00
200030925,200033443,Retail,4861,"Mar 1, 2015 8:27:02 PM","Blooming Bath Baby Bath",BLOOMINGBATH-TURQUOISE,1.0000,$39.99,$0.00,$0.00
200030925,200033443,Retail,4861,"Mar 1, 2015 8:27:02 PM","Blooming Bath Baby Bath - Turquoise",BLOOMINGBATH-TURQUOISE,1.0000,$0.00,$0.00,$0.00
200030925,200033443,Retail,4861,"Mar 1, 2015 8:27:02 PM","Mini Bloom Scrubbie",MINI-BLOOM-TURQUOISE,1.0000,$9.99,$0.00,$0.00
200030925,200033443,Retail,4861,"Mar 1, 2015 8:27:02 PM","Mini Bloom Scrubbie - Turquoise",MINI-BLOOM-TURQUOISE,1.0000,$0.00,$0.00,$0.00
200030926,200033444,Retail,,"Mar 1, 2015 8:43:08 PM","Blooming Bath Baby Bath",BLOOMINGBATH-PINK,1.0000,$39.99,$0.00,$0.00
200030926,200033444,Retail,,"Mar 1, 2015 8:43:08 PM","Blooming Bath Baby Bath - Hot Pink",BLOOMINGBATH-PINK,1.0000,$0.00,$0.00,$0.00
200030926,200033444,Retail,,"Mar 1, 2015 8:43:08 PM","Send as Gift",GIFT,1.0000,$0.00,$0.00,$0.00
200030927,200033446,Retail,,"Mar 2, 2015 3:11:35 AM","Blooming Bath Baby Bath - Ivory",BLOOMINGBATH-IVORY,1.0000,$39.99,$0.00,$0.00
200030928,200033447,Retail,,"Mar 2, 2015 3:16:45 AM","Blooming Bath Baby Bath",BLOOMINGBATH-YELLOW,1.0000,$39.99,$4.00,$0.00
200030928,200033447,Retail,,"Mar 2, 2015 3:16:45 AM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,1.0000,$0.00,$0.00,$0.00
200030928,200033447,Retail,,"Mar 2, 2015 3:16:45 AM","Mini Bloom Scrubbie",MINI-BLOOM-CANARY-YELLOW,1.0000,$9.99,$1.00,$0.00
200030928,200033447,Retail,,"Mar 2, 2015 3:16:45 AM","Mini Bloom Scrubbie - Canary Yellow",MINI-BLOOM-CANARY-YELLOW,1.0000,$0.00,$0.00,$0.00
200030928,200033447,Retail,,"Mar 2, 2015 3:16:45 AM","Petals Baby Washcloths - 3 Pack",PETAL-WASHCLOTHS-3PK-YELLOW,1.0000,$9.99,$0.99,$0.00
200030928,200033447,Retail,,"Mar 2, 2015 3:16:45 AM","Petals Baby Bath Washcloths - Canary Yellow - 3 Pack",PETAL-WASHCLOTHS-3PK-YELLOW,1.0000,$0.00,$0.00,$0.00
200030929,200033448,Retail,4862,"Mar 2, 2015 6:34:36 AM","Blooming Bath Baby Bath",BLOOMINGBATH-PINK,1.0000,$39.99,$4.00,$0.00
200030929,200033448,Retail,4862,"Mar 2, 2015 6:34:36 AM","Blooming Bath Baby Bath - Hot Pink",BLOOMINGBATH-PINK,1.0000,$0.00,$0.00,$0.00
200030930,200033449,Retail,,"Mar 2, 2015 7:29:17 AM","Blooming Bath Baby Bath",BLOOMINGBATH-YELLOW,1.0000,$39.99,$0.00,$0.00
200030930,200033449,Retail,,"Mar 2, 2015 7:29:17 AM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,1.0000,$0.00,$0.00,$0.00
200030930,200033449,Retail,,"Mar 2, 2015 7:29:17 AM","Mini Bloom Scrubbie",MINI-BLOOM-CANARY-YELLOW,1.0000,$9.99,$0.00,$0.00
200030930,200033449,Retail,,"Mar 2, 2015 7:29:17 AM","Mini Bloom Scrubbie - Canary Yellow",MINI-BLOOM-CANARY-YELLOW,1.0000,$0.00,$0.00,$0.00
200030930,200033449,Retail,,"Mar 2, 2015 7:29:17 AM","Send as Gift",GIFT,1.0000,$0.00,$0.00,$0.00
200030931,200033450,Retail,,"Mar 2, 2015 8:06:56 AM","Blooming Bath Baby Bath",BLOOMINGBATH-GREEN,1.0000,$39.99,$0.00,$0.00
200030931,200033450,Retail,,"Mar 2, 2015 8:06:56 AM","Blooming Bath Baby Bath - Green",BLOOMINGBATH-GREEN,1.0000,$0.00,$0.00,$0.00
200030932,200033451,Retail,,"Mar 2, 2015 9:52:46 AM","Blooming Bath Baby Bath",BLOOMINGBATH-TURQUOISE,1.0000,$39.99,$0.00,$0.00
200030932,200033451,Retail,,"Mar 2, 2015 9:52:46 AM","Blooming Bath Baby Bath - Turquoise",BLOOMINGBATH-TURQUOISE,1.0000,$0.00,$0.00,$0.00
200030933,200033452,Retail,,"Mar 2, 2015 10:13:27 AM","Blooming Bath Baby Bath",BLOOMINGBATH-TURQUOISE,1.0000,$39.99,$0.00,$0.00
200030933,200033452,Retail,,"Mar 2, 2015 10:13:27 AM","Blooming Bath Baby Bath - Turquoise",BLOOMINGBATH-TURQUOISE,1.0000,$0.00,$0.00,$0.00
200030934,200033453,Retail,,"Mar 2, 2015 11:57:52 AM","Blooming Bath Bathing Kit",BLOOMINGBATH-KIT,1.0000,$59.99,$0.00,$0.00
200030934,200033453,Retail,,"Mar 2, 2015 11:57:52 AM","Blooming Bath Baby Bath - Hot Pink",BLOOMINGBATH-PINK,1.0000,$0.00,$0.00,$0.00
200030934,200033453,Retail,,"Mar 2, 2015 11:57:52 AM","Petals Baby Bath Washcloths - Turquoise - 3 Pack",PETAL-WASHCLOTHS-3PK-TURQUOISE,1.0000,$0.00,$0.00,$0.00
200030934,200033453,Retail,,"Mar 2, 2015 11:57:52 AM","Burt's Bees Getting Started Kit",GETTING-STARTED-KIT,1.0000,$0.00,$0.00,$0.00
200030934,200033453,Retail,,"Mar 2, 2015 11:57:52 AM","Send as Gift",GIFT,1.0000,$0.00,$0.00,$0.00
200030935,200033454,Retail,,"Mar 2, 2015 12:41:00 PM","Blooming Bath Baby Bath",BLOOMINGBATH-PINK,1.0000,$39.99,$0.00,$0.00
200030935,200033454,Retail,,"Mar 2, 2015 12:41:00 PM","Blooming Bath Baby Bath - Hot Pink",BLOOMINGBATH-PINK,1.0000,$0.00,$0.00,$0.00
200030936,200033455,Retail,,"Mar 2, 2015 12:52:17 PM","Blooming Bath Baby Bath - Hot Pink",BLOOMINGBATH-PINK,1.0000,$39.99,$0.00,$0.00
200030936,200033455,Retail,,"Mar 2, 2015 12:52:17 PM","Send as Gift",GIFT,1.0000,$0.00,$0.00,$0.00
200030937,200033456,Retail,,"Mar 2, 2015 12:58:40 PM","Blooming Bath Baby Bath",BLOOMINGBATH-PINK,1.0000,$39.99,$0.00,$3.20
200030937,200033456,Retail,,"Mar 2, 2015 12:58:40 PM","Blooming Bath Baby Bath - Hot Pink",BLOOMINGBATH-PINK,1.0000,$0.00,$0.00,$0.00
200030937,200033456,Retail,,"Mar 2, 2015 12:58:40 PM","Mini Bloom Scrubbie - Hot Pink ",MINI-BLOOM-HOT-PINK,1.0000,$9.99,$0.00,$0.80
200030938,200033457,Retail,,"Mar 2, 2015 1:49:06 PM","Blooming Bath Baby Bath",BLOOMINGBATH-YELLOW,1.0000,$39.99,$0.00,$0.00
200030938,200033457,Retail,,"Mar 2, 2015 1:49:06 PM","Blooming Bath Baby Bath - Canary Yellow",BLOOMINGBATH-YELLOW,1.0000,$0.00,$0.00,$0.00
200030938,200033457,Retail,,"Mar 2, 2015 1:49:06 PM","Mini Bloom Scrubbie - Canary Yellow",MINI-BLOOM-CANARY-YELLOW,1.0000,$9.99,$0.00,$0.00
200030938,200033457,Retail,,"Mar 2, 2015 1:49:06 PM","Petals Baby Bath Washcloths - Canary Yellow - 3 Pack",PETAL-WASHCLOTHS-3PK-YELLOW,1.0000,$9.99,$0.00,$0.00
200030939,200033458,Retail,,"Mar 2, 2015 2:24:52 PM","Blooming Bath Baby Bath - Turquoise",BLOOMINGBATH-TURQUOISE,1.0000,$39.99,$0.00,$0.00
